route_id,trip_id,trip_headsign,trip_direction_name
10676,1181063,NORTHPORT,Northbound
10676,1181060,NORTHPORT,Northbound
10676,1181059,NORTHPORT,Northbound
10676,1181000,NORTHPORT,Northbound
10676,1181001,NORTHPORT,Northbound
10676,1181002,NORTHPORT,Northbound
10676,1181061,NORTHPORT,Northbound
10676,1181003,NORTHPORT,Northbound
10676,1181034,NORTHPORT,Northbound
10676,1181004,NORTHPORT,Northbound
10676,1181035,NORTHPORT,Northbound
10676,1181005,NORTHPORT,Northbound
10676,1181036,NORTHPORT,Northbound
10676,1181006,NORTHPORT,Northbound
10676,1181037,NORTHPORT,Northbound
10676,1181007,NORTHPORT,Northbound
10676,1181038,NORTHPORT,Northbound
10676,1181008,NORTHPORT,Northbound
10676,1181039,NORTHPORT,Northbound
10676,1181009,NORTHPORT,Northbound
10676,1181040,NORTHPORT,Northbound
10676,1181010,NORTHPORT,Northbound
10676,1181041,NORTHPORT,Northbound
10676,1181011,NORTHPORT,Northbound
10676,1181042,NORTHPORT,Northbound
10676,1181012,NORTHPORT,Northbound
10676,1181043,NORTHPORT,Northbound
10676,1181013,NORTHPORT,Northbound
10676,1181044,NORTHPORT,Northbound
10676,1181014,NORTHPORT,Northbound
10676,1181045,NORTHPORT,Northbound
10676,1181015,NORTHPORT,Northbound
10676,1181046,NORTHPORT,Northbound
10676,1181016,NORTHPORT,Northbound
10676,1181047,NORTHPORT,Northbound
10676,1181017,NORTHPORT,Northbound
10676,1181048,NORTHPORT,Northbound
10676,1181018,NORTHPORT,Northbound
10676,1181049,NORTHPORT,Northbound
10676,1181019,NORTHPORT,Northbound
10676,1181050,NORTHPORT,Northbound
10676,1181020,NORTHPORT,Northbound
10676,1181051,NORTHPORT,Northbound
10676,1181021,NORTHPORT,Northbound
10676,1181052,NORTHPORT,Northbound
10676,1181022,NORTHPORT,Northbound
10676,1181053,NORTHPORT,Northbound
10676,1181023,NORTHPORT,Northbound
10676,1181054,NORTHPORT,Northbound
10676,1181024,NORTHPORT,Northbound
10676,1181055,NORTHPORT,Northbound
10676,1181025,NORTHPORT,Northbound
10676,1181056,NORTHPORT,Northbound
10676,1181026,NORTHPORT,Northbound
10676,1181057,NORTHPORT,Northbound
10676,1181027,NORTHPORT,Northbound
10676,1181058,NORTHPORT,Northbound
10676,1181028,NORTHPORT,Northbound
10676,1181029,NORTHPORT,Northbound
10676,1181030,NORTHPORT,Northbound
10676,1181031,NORTHPORT,Northbound
10676,1181032,NORTHPORT,Northbound
10676,1181033,NORTHPORT,Northbound
10676,1181062,INGERSOLL,Northbound
10676,1181123,FITCHBURG,Southbound
10676,1181064,FITCHBURG,Southbound
10676,1181065,FITCHBURG,Southbound
10676,1181066,FITCHBURG,Southbound
10676,1181118,FITCHBURG,Southbound
10676,1181067,FITCHBURG,Southbound
10676,1181117,FITCHBURG,Southbound
10676,1181068,FITCHBURG,Southbound
10676,1181097,FITCHBURG,Southbound
10676,1181069,FITCHBURG,Southbound
10676,1181098,FITCHBURG,Southbound
10676,1181070,FITCHBURG,Southbound
10676,1181099,FITCHBURG,Southbound
10676,1181071,FITCHBURG,Southbound
10676,1181100,FITCHBURG,Southbound
10676,1181072,FITCHBURG,Southbound
10676,1181101,FITCHBURG,Southbound
10676,1181073,FITCHBURG,Southbound
10676,1181102,FITCHBURG,Southbound
10676,1181074,FITCHBURG,Southbound
10676,1181103,FITCHBURG,Southbound
10676,1181075,FITCHBURG,Southbound
10676,1181104,FITCHBURG,Southbound
10676,1181076,FITCHBURG,Southbound
10676,1181105,FITCHBURG,Southbound
10676,1181077,FITCHBURG,Southbound
10676,1181106,FITCHBURG,Southbound
10676,1181078,FITCHBURG,Southbound
10676,1181107,FITCHBURG,Southbound
10676,1181079,FITCHBURG,Southbound
10676,1181108,FITCHBURG,Southbound
10676,1181080,FITCHBURG,Southbound
10676,1181109,FITCHBURG,Southbound
10676,1181081,FITCHBURG,Southbound
10676,1181110,FITCHBURG,Southbound
10676,1181082,FITCHBURG,Southbound
10676,1181111,FITCHBURG,Southbound
10676,1181083,FITCHBURG,Southbound
10676,1181112,FITCHBURG,Southbound
10676,1181084,FITCHBURG,Southbound
10676,1181113,FITCHBURG,Southbound
10676,1181085,FITCHBURG,Southbound
10676,1181114,FITCHBURG,Southbound
10676,1181086,FITCHBURG,Southbound
10676,1181115,FITCHBURG,Southbound
10676,1181087,FITCHBURG,Southbound
10676,1181116,FITCHBURG,Southbound
10676,1181088,FITCHBURG,Southbound
10676,1181122,FITCHBURG,Southbound
10676,1181119,FITCHBURG,Southbound
10676,1181120,FITCHBURG,Southbound
10676,1181089,FITCHBURG,Southbound
10676,1181121,FITCHBURG,Southbound
10676,1181090,FITCHBURG,Southbound
10676,1181091,FITCHBURG,Southbound
10676,1181092,FITCHBURG,Southbound
10676,1181093,FITCHBURG,Southbound
10676,1181094,FITCHBURG,Southbound
10676,1181095,FITCHBURG,Southbound
10676,1181096,SOUTH TRANSFER,Southbound
10676,1181124,SOUTH TRANSFER,Southbound
10677,1181531,1-SPRECHER,Eastbound
10677,1181547,2-BUCKEYE,Eastbound
10677,1181532,1-SPRECHER,Eastbound
10677,1181548,2-BUCKEYE,Eastbound
10677,1181533,1-SPRECHER,Eastbound
10677,1181549,2-BUCKEYE,Eastbound
10677,1181534,1-SPRECHER,Eastbound
10677,1181550,2-BUCKEYE,Eastbound
10677,1181535,1-SPRECHER,Eastbound
10677,1181551,2-BUCKEYE,Eastbound
10677,1181536,1-SPRECHER,Eastbound
10677,1181552,2-BUCKEYE,Eastbound
10677,1181537,1-SPRECHER,Eastbound
10677,1181553,2-BUCKEYE,Eastbound
10677,1181538,1-SPRECHER,Eastbound
10677,1181554,2-BUCKEYE,Eastbound
10677,1181539,1-SPRECHER,Eastbound
10677,1181555,2-BUCKEYE,Eastbound
10677,1181540,1-SPRECHER,Eastbound
10677,1181556,2-BUCKEYE,Eastbound
10677,1181541,1-SPRECHER,Eastbound
10677,1181557,2-BUCKEYE,Eastbound
10677,1181542,1-SPRECHER,Eastbound
10677,1181558,2-BUCKEYE,Eastbound
10677,1181543,1-SPRECHER,Eastbound
10677,1181559,2-BUCKEYE,Eastbound
10677,1181544,1-SPRECHER,Eastbound
10677,1181560,2-BUCKEYE,Eastbound
10677,1181545,1-SPRECHER,Eastbound
10677,1181561,2-BUCKEYE,Eastbound
10677,1181546,1-SPRECHER,Eastbound
10677,1181562,2-BUCKEYE,Eastbound
10677,1181563,1-SPRECHER,Eastbound
10677,1181564,DEMPSEY,Eastbound
10677,1181565,U.W. HOSPITAL,Westbound
10677,1181583,U.W. HOSPITAL,Westbound
10677,1181566,U.W. HOSPITAL,Westbound
10677,1181584,U.W. HOSPITAL,Westbound
10677,1181567,U.W. HOSPITAL,Westbound
10677,1181585,U.W. HOSPITAL,Westbound
10677,1181568,U.W. HOSPITAL,Westbound
10677,1181586,U.W. HOSPITAL,Westbound
10677,1181569,U.W. HOSPITAL,Westbound
10677,1181587,U.W. HOSPITAL,Westbound
10677,1181570,U.W. HOSPITAL,Westbound
10677,1181588,U.W. HOSPITAL,Westbound
10677,1181571,U.W. HOSPITAL,Westbound
10677,1181589,U.W. HOSPITAL,Westbound
10677,1181572,U.W. HOSPITAL,Westbound
10677,1181590,U.W. HOSPITAL,Westbound
10677,1181573,U.W. HOSPITAL,Westbound
10677,1181591,U.W. HOSPITAL,Westbound
10677,1181574,U.W. HOSPITAL,Westbound
10677,1181592,U.W. HOSPITAL,Westbound
10677,1181575,U.W. HOSPITAL,Westbound
10677,1181593,U.W. HOSPITAL,Westbound
10677,1181576,U.W. HOSPITAL,Westbound
10677,1181594,U.W. HOSPITAL,Westbound
10677,1181577,U.W. HOSPITAL,Westbound
10677,1181595,U.W. HOSPITAL,Westbound
10677,1181578,U.W. HOSPITAL,Westbound
10677,1181596,U.W. HOSPITAL,Westbound
10677,1181579,U.W. HOSPITAL,Westbound
10677,1181597,U.W. HOSPITAL,Westbound
10677,1181580,U.W. HOSPITAL,Westbound
10677,1181598,U.W. HOSPITAL,Westbound
10677,1181581,U.W. HOSPITAL,Westbound
10677,1181599,U.W. HOSPITAL,Westbound
10677,1181582,U.W. HOSPITAL,Westbound
10677,1181600,INGERSOLL,Westbound
10678,1181941,2-AIRPORT,Eastbound
10678,1181958,2-AIRPORT,Eastbound
10678,1181942,1-SPRECHER,Eastbound
10678,1181959,2-AIRPORT,Eastbound
10678,1181943,1-SPRECHER,Eastbound
10678,1181960,2-AIRPORT,Eastbound
10678,1181944,1-SPRECHER,Eastbound
10678,1181961,2-AIRPORT,Eastbound
10678,1181945,1-SPRECHER,Eastbound
10678,1181962,2-AIRPORT,Eastbound
10678,1181946,1-SPRECHER,Eastbound
10678,1181963,2-AIRPORT,Eastbound
10678,1181947,1-SPRECHER,Eastbound
10678,1181964,2-AIRPORT,Eastbound
10678,1181948,1-SPRECHER,Eastbound
10678,1181965,2-AIRPORT,Eastbound
10678,1181949,1-SPRECHER,Eastbound
10678,1181966,2-AIRPORT,Eastbound
10678,1181950,1-SPRECHER,Eastbound
10678,1181967,2-AIRPORT,Eastbound
10678,1181951,1-SPRECHER,Eastbound
10678,1181968,2-AIRPORT,Eastbound
10678,1181952,1-SPRECHER,Eastbound
10678,1181969,2-AIRPORT,Eastbound
10678,1181953,1-SPRECHER,Eastbound
10678,1181970,2-AIRPORT,Eastbound
10678,1181954,1-SPRECHER,Eastbound
10678,1181971,2-AIRPORT,Eastbound
10678,1181955,1-SPRECHER,Eastbound
10678,1181972,2-AIRPORT,Eastbound
10678,1181956,1-SPRECHER,Eastbound
10678,1181973,2-AIRPORT,Eastbound
10678,1181957,1-SPRECHER,Eastbound
10678,1181974,2-AIRPORT,Eastbound
10678,1181975,1-SPRECHER,Eastbound
10678,1181976,INGERSOLL,Eastbound
10678,1181977,2-MCKEE,Westbound
10678,1181994,1-JUNCTION,Westbound
10678,1181978,2-MCKEE,Westbound
10678,1181995,1-JUNCTION,Westbound
10678,1181979,2-MCKEE,Westbound
10678,1181996,1-JUNCTION,Westbound
10678,1181980,2-MCKEE,Westbound
10678,1181997,1-JUNCTION,Westbound
10678,1181981,2-MCKEE,Westbound
10678,1181998,1-JUNCTION,Westbound
10678,1181982,2-MCKEE,Westbound
10678,1181999,1-JUNCTION,Westbound
10678,1181983,2-MCKEE,Westbound
10678,1182000,1-JUNCTION,Westbound
10678,1181984,2-MCKEE,Westbound
10678,1182001,1-JUNCTION,Westbound
10678,1181985,2-MCKEE,Westbound
10678,1182002,1-JUNCTION,Westbound
10678,1181986,2-MCKEE,Westbound
10678,1182003,1-JUNCTION,Westbound
10678,1181987,2-MCKEE,Westbound
10678,1182004,1-JUNCTION,Westbound
10678,1181988,2-MCKEE,Westbound
10678,1182005,1-JUNCTION,Westbound
10678,1181989,2-MCKEE,Westbound
10678,1182006,1-JUNCTION,Westbound
10678,1181990,2-MCKEE,Westbound
10678,1182007,1-JUNCTION,Westbound
10678,1181991,2-MCKEE,Westbound
10678,1182008,1-JUNCTION,Westbound
10678,1181992,2-MCKEE,Westbound
10678,1182009,1-JUNCTION,Westbound
10678,1181993,2-MCKEE,Westbound
10678,1182010,1-JUNCTION,Westbound
10678,1182011,2-VERONA ROAD,Westbound
10679,1182289,CAPITOL SQUARE,Eastbound
10679,1182290,CAPITOL SQUARE,Eastbound
10679,1182291,CAPITOL SQUARE,Eastbound
10679,1182292,CAPITOL SQUARE,Eastbound
10679,1182293,CAPITOL SQUARE,Eastbound
10679,1182294,CAPITOL SQUARE,Eastbound
10679,1182295,CAPITOL SQUARE,Eastbound
10679,1182296,CAPITOL SQUARE,Eastbound
10679,1182297,CAPITOL SQUARE,Eastbound
10679,1182298,CAPITOL SQUARE,Eastbound
10679,1182299,CAPITOL SQUARE,Eastbound
10679,1182300,CAPITOL SQUARE,Eastbound
10679,1182301,CAPITOL SQUARE,Eastbound
10679,1182302,CAPITOL SQUARE,Eastbound
10679,1182303,CAPITOL SQUARE,Eastbound
10679,1182304,CAPITOL SQUARE,Eastbound
10679,1182305,CAPITOL SQUARE,Eastbound
10679,1182306,MCKEE,Westbound
10679,1182307,MCKEE,Westbound
10679,1182308,MCKEE,Westbound
10679,1182309,MCKEE,Westbound
10679,1182310,MCKEE,Westbound
10679,1182311,MCKEE,Westbound
10679,1182312,MCKEE,Westbound
10679,1182313,MCKEE,Westbound
10679,1182314,MCKEE,Westbound
10679,1182315,MCKEE,Westbound
10679,1182316,MCKEE,Westbound
10679,1182317,MCKEE,Westbound
10679,1182318,MCKEE,Westbound
10679,1182319,MCKEE,Westbound
10679,1182320,MCKEE,Westbound
10679,1182321,MCKEE,Westbound
10679,1182322,MCKEE,Westbound
10680,1182498,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182499,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182500,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182501,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182502,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182503,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182504,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182505,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182506,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182507,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182508,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182509,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182510,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182511,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182512,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182513,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182514,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182515,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182516,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182517,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182518,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182519,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182520,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182521,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182522,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182523,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182524,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182525,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182526,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182527,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182528,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182529,SHEBOYGAN VIA MIDDLETON,Eastbound
10680,1182530,JUNCTION VIA MIDDLETON,Westbound
10680,1182531,JUNCTION VIA MIDDLETON,Westbound
10680,1182532,JUNCTION VIA MIDDLETON,Westbound
10680,1182533,JUNCTION VIA MIDDLETON,Westbound
10680,1182534,JUNCTION VIA MIDDLETON,Westbound
10680,1182535,JUNCTION VIA MIDDLETON,Westbound
10680,1182536,JUNCTION VIA MIDDLETON,Westbound
10680,1182537,JUNCTION VIA MIDDLETON,Westbound
10680,1182538,JUNCTION VIA MIDDLETON,Westbound
10680,1182539,JUNCTION VIA MIDDLETON,Westbound
10680,1182540,JUNCTION VIA MIDDLETON,Westbound
10680,1182541,JUNCTION VIA MIDDLETON,Westbound
10680,1182542,JUNCTION VIA MIDDLETON,Westbound
10680,1182543,JUNCTION VIA MIDDLETON,Westbound
10680,1182544,JUNCTION VIA MIDDLETON,Westbound
10680,1182545,JUNCTION VIA MIDDLETON,Westbound
10680,1182546,JUNCTION VIA MIDDLETON,Westbound
10680,1182547,JUNCTION VIA MIDDLETON,Westbound
10680,1182548,JUNCTION VIA MIDDLETON,Westbound
10680,1182549,JUNCTION VIA MIDDLETON,Westbound
10680,1182550,JUNCTION VIA MIDDLETON,Westbound
10680,1182551,JUNCTION VIA MIDDLETON,Westbound
10680,1182552,JUNCTION VIA MIDDLETON,Westbound
10680,1182553,JUNCTION VIA MIDDLETON,Westbound
10680,1182554,JUNCTION VIA MIDDLETON,Westbound
10680,1182555,JUNCTION VIA MIDDLETON,Westbound
10680,1182556,JUNCTION VIA MIDDLETON,Westbound
10680,1182557,JUNCTION VIA MIDDLETON,Westbound
10680,1182558,JUNCTION VIA MIDDLETON,Westbound
10680,1182559,JUNCTION VIA MIDDLETON,Westbound
10680,1182560,JUNCTION VIA MIDDLETON,Westbound
10680,1182561,MURPHY VIA MIDDLETON,Westbound
10681,1182862,EAST TOWNE,Eastbound
10681,1182863,EAST TOWNE,Eastbound
10681,1182828,EAST TOWNE,Eastbound
10681,1182829,EAST TOWNE,Eastbound
10681,1182830,EAST TOWNE,Eastbound
10681,1182831,EAST TOWNE,Eastbound
10681,1182832,EAST TOWNE,Eastbound
10681,1182833,EAST TOWNE,Eastbound
10681,1182834,EAST TOWNE,Eastbound
10681,1182835,EAST TOWNE,Eastbound
10681,1182836,EAST TOWNE,Eastbound
10681,1182837,EAST TOWNE,Eastbound
10681,1182838,EAST TOWNE,Eastbound
10681,1182839,EAST TOWNE,Eastbound
10681,1182840,EAST TOWNE,Eastbound
10681,1182841,EAST TOWNE,Eastbound
10681,1182842,EAST TOWNE,Eastbound
10681,1182843,EAST TOWNE,Eastbound
10681,1182844,EAST TOWNE,Eastbound
10681,1182845,EAST TOWNE,Eastbound
10681,1182846,EAST TOWNE,Eastbound
10681,1182847,EAST TOWNE,Eastbound
10681,1182848,EAST TOWNE,Eastbound
10681,1182849,EAST TOWNE,Eastbound
10681,1182850,EAST TOWNE,Eastbound
10681,1182851,EAST TOWNE,Eastbound
10681,1182852,EAST TOWNE,Eastbound
10681,1182853,EAST TOWNE,Eastbound
10681,1182854,EAST TOWNE,Eastbound
10681,1182855,EAST TOWNE,Eastbound
10681,1182856,EAST TOWNE,Eastbound
10681,1182857,EAST TOWNE,Eastbound
10681,1182858,EAST TOWNE,Eastbound
10681,1182859,EAST TOWNE,Eastbound
10681,1182860,EAST TOWNE,Eastbound
10681,1182861,MILWAUKEE,Eastbound
10681,1182864,MILWAUKEE,Eastbound
10681,1182901,SOUTH TRANSFER,Westbound
10681,1182900,SOUTH TRANSFER,Westbound
10681,1182865,SOUTH TRANSFER,Westbound
10681,1182866,SOUTH TRANSFER,Westbound
10681,1182867,SOUTH TRANSFER,Westbound
10681,1182868,SOUTH TRANSFER,Westbound
10681,1182869,SOUTH TRANSFER,Westbound
10681,1182870,SOUTH TRANSFER,Westbound
10681,1182871,SOUTH TRANSFER,Westbound
10681,1182872,SOUTH TRANSFER,Westbound
10681,1182873,SOUTH TRANSFER,Westbound
10681,1182874,SOUTH TRANSFER,Westbound
10681,1182875,SOUTH TRANSFER,Westbound
10681,1182876,SOUTH TRANSFER,Westbound
10681,1182877,SOUTH TRANSFER,Westbound
10681,1182878,SOUTH TRANSFER,Westbound
10681,1182879,SOUTH TRANSFER,Westbound
10681,1182880,SOUTH TRANSFER,Westbound
10681,1182881,SOUTH TRANSFER,Westbound
10681,1182882,SOUTH TRANSFER,Westbound
10681,1182883,SOUTH TRANSFER,Westbound
10681,1182884,SOUTH TRANSFER,Westbound
10681,1182885,SOUTH TRANSFER,Westbound
10681,1182886,SOUTH TRANSFER,Westbound
10681,1182887,SOUTH TRANSFER,Westbound
10681,1182888,SOUTH TRANSFER,Westbound
10681,1182889,SOUTH TRANSFER,Westbound
10681,1182890,SOUTH TRANSFER,Westbound
10681,1182891,SOUTH TRANSFER,Westbound
10681,1182892,SOUTH TRANSFER,Westbound
10681,1182893,SOUTH TRANSFER,Westbound
10681,1182894,SOUTH TRANSFER,Westbound
10681,1182895,SOUTH TRANSFER,Westbound
10681,1182896,SOUTH TRANSFER,Westbound
10681,1182897,SOUTH TRANSFER,Westbound
10681,1182898,SOUTH TRANSFER,Westbound
10681,1182899,SOUTH TRANSFER,Westbound
10682,1183228,SOUTH TRANSFER,Eastbound
10682,1183194,SOUTH TRANSFER,Eastbound
10682,1183195,SOUTH TRANSFER,Eastbound
10682,1183196,SOUTH TRANSFER,Eastbound
10682,1183197,SOUTH TRANSFER,Eastbound
10682,1183198,SOUTH TRANSFER,Eastbound
10682,1183199,SOUTH TRANSFER,Eastbound
10682,1183200,SOUTH TRANSFER,Eastbound
10682,1183201,SOUTH TRANSFER,Eastbound
10682,1183202,SOUTH TRANSFER,Eastbound
10682,1183203,SOUTH TRANSFER,Eastbound
10682,1183204,SOUTH TRANSFER,Eastbound
10682,1183205,SOUTH TRANSFER,Eastbound
10682,1183206,SOUTH TRANSFER,Eastbound
10682,1183207,SOUTH TRANSFER,Eastbound
10682,1183208,SOUTH TRANSFER,Eastbound
10682,1183209,SOUTH TRANSFER,Eastbound
10682,1183210,SOUTH TRANSFER,Eastbound
10682,1183211,SOUTH TRANSFER,Eastbound
10682,1183212,SOUTH TRANSFER,Eastbound
10682,1183213,SOUTH TRANSFER,Eastbound
10682,1183214,SOUTH TRANSFER,Eastbound
10682,1183215,SOUTH TRANSFER,Eastbound
10682,1183216,SOUTH TRANSFER,Eastbound
10682,1183217,SOUTH TRANSFER,Eastbound
10682,1183218,SOUTH TRANSFER,Eastbound
10682,1183219,SOUTH TRANSFER,Eastbound
10682,1183220,SOUTH TRANSFER,Eastbound
10682,1183221,SOUTH TRANSFER,Eastbound
10682,1183222,SOUTH TRANSFER,Eastbound
10682,1183223,SOUTH TRANSFER,Eastbound
10682,1183224,SOUTH TRANSFER,Eastbound
10682,1183225,SOUTH TRANSFER,Eastbound
10682,1183226,SOUTH TRANSFER,Eastbound
10682,1183227,SOUTH TRANSFER,Eastbound
10682,1183263,WEST TOWNE,Westbound
10682,1183229,WEST TOWNE,Westbound
10682,1183230,WEST TOWNE,Westbound
10682,1183231,WEST TOWNE,Westbound
10682,1183232,WEST TOWNE,Westbound
10682,1183233,WEST TOWNE,Westbound
10682,1183234,WEST TOWNE,Westbound
10682,1183235,WEST TOWNE,Westbound
10682,1183236,WEST TOWNE,Westbound
10682,1183237,WEST TOWNE,Westbound
10682,1183238,WEST TOWNE,Westbound
10682,1183239,WEST TOWNE,Westbound
10682,1183240,WEST TOWNE,Westbound
10682,1183241,WEST TOWNE,Westbound
10682,1183242,WEST TOWNE,Westbound
10682,1183243,WEST TOWNE,Westbound
10682,1183244,WEST TOWNE,Westbound
10682,1183245,WEST TOWNE,Westbound
10682,1183246,WEST TOWNE,Westbound
10682,1183247,WEST TOWNE,Westbound
10682,1183248,WEST TOWNE,Westbound
10682,1183249,WEST TOWNE,Westbound
10682,1183250,WEST TOWNE,Westbound
10682,1183251,WEST TOWNE,Westbound
10682,1183252,WEST TOWNE,Westbound
10682,1183253,WEST TOWNE,Westbound
10682,1183254,WEST TOWNE,Westbound
10682,1183255,WEST TOWNE,Westbound
10682,1183256,WEST TOWNE,Westbound
10682,1183257,WEST TOWNE,Westbound
10682,1183258,WEST TOWNE,Westbound
10682,1183259,WEST TOWNE,Westbound
10682,1183260,WEST TOWNE,Westbound
10682,1183261,WEST TOWNE,Westbound
10682,1183264,WEST TOWNE,Westbound
10682,1183262,VERONA ROAD,Westbound
10683,1183561,BROOKS,Eastbound
10683,1183543,BROOKS,Eastbound
10683,1183544,BROOKS,Eastbound
10683,1183545,BROOKS,Eastbound
10683,1183546,BROOKS,Eastbound
10683,1183547,BROOKS,Eastbound
10683,1183548,BROOKS,Eastbound
10683,1183549,BROOKS,Eastbound
10683,1183550,BROOKS,Eastbound
10683,1183551,BROOKS,Eastbound
10683,1183552,BROOKS,Eastbound
10683,1183553,BROOKS,Eastbound
10683,1183554,BROOKS,Eastbound
10683,1183555,BROOKS,Eastbound
10683,1183556,BROOKS,Eastbound
10683,1183557,BROOKS,Eastbound
10683,1183558,BROOKS,Eastbound
10683,1183559,BROOKS,Eastbound
10683,1183560,BROOKS,Eastbound
10683,1183562,WEST TOWNE,Westbound
10683,1183563,WEST TOWNE,Westbound
10683,1183564,WEST TOWNE,Westbound
10683,1183565,WEST TOWNE,Westbound
10683,1183566,WEST TOWNE,Westbound
10683,1183567,WEST TOWNE,Westbound
10683,1183568,WEST TOWNE,Westbound
10683,1183569,WEST TOWNE,Westbound
10683,1183570,WEST TOWNE,Westbound
10683,1183571,WEST TOWNE,Westbound
10683,1183572,WEST TOWNE,Westbound
10683,1183573,WEST TOWNE,Westbound
10683,1183574,WEST TOWNE,Westbound
10683,1183575,WEST TOWNE,Westbound
10683,1183576,WEST TOWNE,Westbound
10683,1183577,WEST TOWNE,Westbound
10683,1183578,WEST TOWNE,Westbound
10683,1183579,WEST TOWNE,Westbound
10684,1183730,CHEROKEE,Northbound
10684,1183718,CHEROKEE,Northbound
10684,1183719,CHEROKEE,Northbound
10684,1183720,CHEROKEE,Northbound
10684,1183721,CHEROKEE,Northbound
10684,1183722,CHEROKEE,Northbound
10684,1183723,CHEROKEE,Northbound
10684,1183724,CHEROKEE,Northbound
10684,1183725,CHEROKEE,Northbound
10684,1183726,CHEROKEE,Northbound
10684,1183727,CHEROKEE,Northbound
10684,1183728,CHEROKEE,Northbound
10684,1183729,CHEROKEE,Northbound
10684,1183731,MADISON COLLEGE,Northbound
10684,1183743,OWL CREEK,Southbound
10684,1183732,OWL CREEK,Southbound
10684,1183733,OWL CREEK,Southbound
10684,1183734,OWL CREEK,Southbound
10684,1183735,OWL CREEK,Southbound
10684,1183736,OWL CREEK,Southbound
10684,1183737,OWL CREEK,Southbound
10684,1183738,OWL CREEK,Southbound
10684,1183739,OWL CREEK,Southbound
10684,1183740,OWL CREEK,Southbound
10684,1183741,OWL CREEK,Southbound
10684,1183742,OWL CREEK,Southbound
10684,1183744,OWL CREEK,Southbound
10684,1183745,NORTHPORT,Southbound
10685,1183929,BROOKS,Northbound
10685,1183913,BROOKS,Northbound
10685,1183914,BROOKS,Northbound
10685,1183915,BROOKS,Northbound
10685,1183916,BROOKS,Northbound
10685,1183917,BROOKS,Northbound
10685,1183918,BROOKS,Northbound
10685,1183919,BROOKS,Northbound
10685,1183920,BROOKS,Northbound
10685,1183921,BROOKS,Northbound
10685,1183922,BROOKS,Northbound
10685,1183923,BROOKS,Northbound
10685,1183924,BROOKS,Northbound
10685,1183925,BROOKS,Northbound
10685,1183926,BROOKS,Northbound
10685,1183927,BROOKS,Northbound
10685,1183928,BROOKS,Northbound
10685,1183930,BROOKS,Northbound
10685,1183931,SOUTH TRANSFER,Southbound
10685,1183932,SOUTH TRANSFER,Southbound
10685,1183933,SOUTH TRANSFER,Southbound
10685,1183934,SOUTH TRANSFER,Southbound
10685,1183935,SOUTH TRANSFER,Southbound
10685,1183936,SOUTH TRANSFER,Southbound
10685,1183937,SOUTH TRANSFER,Southbound
10685,1183938,SOUTH TRANSFER,Southbound
10685,1183939,SOUTH TRANSFER,Southbound
10685,1183940,SOUTH TRANSFER,Southbound
10685,1183941,SOUTH TRANSFER,Southbound
10685,1183942,SOUTH TRANSFER,Southbound
10685,1183943,SOUTH TRANSFER,Southbound
10685,1183944,SOUTH TRANSFER,Southbound
10685,1183945,SOUTH TRANSFER,Southbound
10685,1183946,SOUTH TRANSFER,Southbound
10685,1183947,SOUTH TRANSFER,Southbound
10686,1184126,EAST TOWNE VIA HAYES,East Loop
10686,1184091,EAST TOWNE VIA HAYES,East Loop
10686,1184092,EAST TOWNE VIA HAYES,East Loop
10686,1184093,EAST TOWNE VIA HAYES,East Loop
10686,1184094,EAST TOWNE VIA HAYES,East Loop
10686,1184095,EAST TOWNE VIA HAYES,East Loop
10686,1184096,EAST TOWNE VIA HAYES,East Loop
10686,1184097,EAST TOWNE VIA HAYES,East Loop
10686,1184098,EAST TOWNE VIA HAYES,East Loop
